antecedente	consequente	suporte	confianca	lift	tamanho
erro_resultado=nao & erro_sinal=sim	ajuda=sim & taxa_erro=alta	0.0841121495327102	0.9	3.5666666666666678	4
erro_resultado=nao & erro_sinal=sim	erros_consecutivos=2mais & taxa_erro=alta	0.0841121495327102	0.9	3.5666666666666678	4
erro_posicionamento=sim & erro_sinal=sim	erros_consecutivos=2mais & taxa_erro=alta	0.0841121495327102	0.9	3.5666666666666678	4
erro_posicionamento=sim & erro_sinal=sim	correcao_apos_erro=sim & taxa_erro=alta	0.0841121495327102	0.9	3.5666666666666678	4
erro_categoria=nao & taxa_erro=alta	erro_simbolo_categoria=nao & erros_consecutivos=2mais	0.1121495327102803	1.0	3.566666666666667	4
erro_posicionamento=sim & erro_sinal=sim	erro_simbolo_categoria=nao & erros_consecutivos=2mais	0.0934579439252336	1.0	3.566666666666667	4
acao_presente=sinal & taxa_erro=alta	erro_posicionamento=sim & erros_consecutivos=2mais	0.1214953271028037	0.8666666666666667	3.566666666666667	4
erro_sinal=sim & erros_consecutivos=2mais	taxa_erro=alta & tem_erro=sim	0.102803738317757	0.9166666666666666	3.5029761904761907	4
erro_categoria=nao & taxa_erro=alta	acao_presente=outra & tem_erro=sim	0.0841121495327102	0.75	3.489130434782609	4
erro_categoria=nao & taxa_erro=alta	acao_presente=outra & correcao_apos_erro=sim	0.0841121495327102	0.75	3.489130434782609	4
erro_sinal=sim	acao_presente=posicionamento & taxa_erro=alta & tem_erro=sim	0.102803738317757	0.8461538461538461	3.4822485207100597	4
erro_sinal=sim	acao_presente=categoria & erros_consecutivos=2mais & taxa_erro=alta	0.102803738317757	0.8461538461538461	3.4822485207100597	4
erro_sinal=sim	ajuda=sim & erros_consecutivos=2mais & taxa_erro=alta	0.102803738317757	0.8461538461538461	3.4822485207100597	4
erro_sinal=sim	acao_presente=categoria & correcao_apos_erro=sim & taxa_erro=alta	0.102803738317757	0.8461538461538461	3.4822485207100597	4
erro_sinal=sim	correcao_apos_erro=sim & erros_consecutivos=2mais & taxa_erro=alta	0.102803738317757	0.8461538461538461	3.4822485207100597	4
erro_sinal=sim	acao_presente=categoria & ajuda=sim & taxa_erro=alta	0.102803738317757	0.8461538461538461	3.4822485207100597	4
acao_presente=simbolo_categoria & taxa_erro=alta	erro_resultado=nao & erros_consecutivos=2mais	0.0934579439252336	1.0	3.451612903225807	4
erro_resultado=sim	acao_presente=resultado & ajuda=sim & erro_simbolo_categoria=nao	0.0934579439252336	1.0	3.451612903225807	4
acao_presente=categoria & erro_posicionamento=nao & erros_consecutivos=2mais	erro_categoria=sim	0.0841121495327102	1.0	3.451612903225807	4
erro_resultado=nao & erro_sinal=sim	taxa_erro=alta & tem_erro=sim	0.0841121495327102	0.9	3.4392857142857145	4
erro_posicionamento=sim & erro_sinal=sim	taxa_erro=alta & tem_erro=sim	0.0841121495327102	0.9	3.4392857142857145	4
erro_sinal=sim	acao_presente=sinal & erro_categoria=nao & tem_erro=sim	0.0934579439252336	0.7692307692307692	3.4294871794871797	4
erro_sinal=sim	acao_presente=sinal & correcao_apos_erro=sim & erro_categoria=nao	0.0934579439252336	0.7692307692307692	3.4294871794871797	4
categoria=Transformação & erro_categoria=sim	correcao_apos_erro=sim & erro_posicionamento=nao	0.0841121495327102	0.8181818181818181	3.367132867132867	4
acao_presente=outra & taxa_erro=alta	erro_posicionamento=sim & erros_consecutivos=2mais	0.0841121495327102	0.8181818181818181	3.367132867132867	4
erro_sinal=sim & taxa_erro=alta	erro_posicionamento=sim & erros_consecutivos=2mais	0.0841121495327102	0.8181818181818181	3.367132867132867	4
categoria=Transformação & erro_categoria=sim	erro_posicionamento=nao & tem_erro=sim	0.0841121495327102	0.8181818181818181	3.367132867132867	4
erro_sinal=sim	erros_consecutivos=2mais & taxa_erro=alta	0.102803738317757	0.8461538461538461	3.3532763532763536	3
erro_sinal=sim	ajuda=sim & taxa_erro=alta	0.102803738317757	0.8461538461538461	3.3532763532763536	3
erro_sinal=sim	correcao_apos_erro=sim & taxa_erro=alta	0.102803738317757	0.8461538461538461	3.3532763532763536	3
erro_sinal=sim	ajuda=sim & taxa_erro=alta & tem_erro=sim	0.102803738317757	0.8461538461538461	3.3532763532763536	4
erro_sinal=sim & tem_erro=sim	ajuda=sim & taxa_erro=alta	0.102803738317757	0.8461538461538461	3.3532763532763536	4
erro_sinal=sim	ajuda=sim & correcao_apos_erro=sim & taxa_erro=alta	0.102803738317757	0.8461538461538461	3.3532763532763536	4
